Area,ShopName,Address
경기도,고양원당중앙점,경기도 고양시 덕양구 호국로 809 1층
충청북도,청주산남점,충청북도 청주시 서원구 산남로 64 엔젤변호사빌딩 107호
충청남도,천안상명대점,충청남도 천안시 동남구 각원사길 521층 103호
경기도,군포당정역은하점,경기도 군포시 고산로 248 은하프라자 1층
전라남도,목포평화광장점,전라남도 목포시 원형로 4-1 1층
충청남도,천안쌍용중앙점,충청남도 천안시 서북구 미라8길 23 1층
서울특별시,영등포구청역점,서울시 영등포구 당산로 113 (당산동3가 378)
광주광역시,광주상무역점,광주시 서구 치평로 20 1층 102-1호
경기도,의왕포일프라자점,경기도 의왕시 봇들로 40 101호 (포일동포일프라자)
서울특별시,등촌역점,서울시 양천구 공항대로 564 1층
서울특별시,당산역점,서울시 영등포구 양평로 28-1 1층
경기도,군포당정삼거리점,경기도 군포시 고산로151번길 7 1층
경상남도,경남고성송학점,경상남도 고성군 고성읍 송학로 140 1층
전라남도,여수웅천해변점,전라남도 여수시 예울마루로 37-15 1층
경기도,성남을지대점,경기도 성남시 수정구 산성대로 535 1층
서울특별시,문정법조현대점,서울특별시 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 125호
서울특별시,구로디지털역점,서울시 구로구 디지털로32길 79 1층
경기도,수원남문점,경기도 수원시 팔달구 정조로 787-2 1층
서울특별시,강북구청점,서울시 강북구 도봉로87길 48
강원도,강릉금학점,강원도 강릉시 신대학길 14
서울특별시,강동역헤르셔점,서울시 강동구 천호대로 1089 신동아파밀리에 B16호
서울특별시,강남포스코센터점,서울시 강남구 삼성로85길 11
서울특별시,강남역태극당점,서울시 강남구 테헤란로4길 46
서울특별시,강남역지하도점,서울시 강남구 강남대로 396 강남역 지하 쇼핑센터 E-36
서울특별시,강남역월드점,서울시 서초구 서초대로77길 37
서울특별시,가산대륭점,서울시 금천구 벚꽃로 298 107-2호
서울특별시,가락시장역점,서울시 송파구 송파대로28길 27
서울특별시,강남소망점,서울시 강남구 언주로159길 3
강원도,강릉교동중앙점,강원도 강릉시 솔올로 51
경상남도,경남산청중앙점,경상남도 산청군 산청읍 웅석봉로 11 1층
서울특별시,건대역화양점,서울특별시 광진구 아차산로 29길 29-1 1층
서울특별시,건대로데오점,서울시 광진구 아차산로 220 노유송천빌딩 1층
경상남도,거제고현터미널점,경상남도 거제시 서문로 79
강원도,강원대점,강원도 춘천시 서부대성로239번길 4 1층
광주광역시,광주구시청점,광주광역시 동구 백서로125번길 45
서울특별시,광운대점,서울특별시 노원구 광운로 43 로얄포토빌딩 1층
경기도,광명하안뉴코아점,경기도 광명시 범안로 1042
경기도,광명철산점,경기도 광명시 오리로856번길 25 남원빌딩 1층
경기도,광명사거리역점,경기도 광명시 오리로 987 1층
경기도,광교경기대후문점,경기도 수원시 영통구 대학로 46 킴엔코시티하임 103
서울특별시,관악구청점,서울시 관악구 관악로 155 1층
경기도,과천렉스타운점,경기도 과천시 별양상가1로 25 렉스타운 102호
충청남도,공주대점,충청남도 공주시 공주대학로 87 1층
서울특별시,공덕역새창로점,서울시 마포구 새창로 151-
서울특별시,공덕역롯데캐슬점,서울특별시 마포구 마포대로 109 롯데캐슬 지하1층 104-1호
경기도,고양서정마을점,경기도 고양시 덕양구 중앙로 450 명성프라자 102
서울특별시,고속터미널역점,서울특별시 서초구 신반포로 177 반포쇼핑타운 1층 16호
인천광역시,계양구청점,인천시 계양구 계산새로 71 하이베라스 C-111호
경상북도,경주분황사점,경상북도 경주시 알천남로 314 1층
경상북도,경산하양중앙점,경상북도 경산시 하양읍 하양로 74 1층
대구광역시,경북대정문점,대구시 동구 경대로 36 1층
경기도,군포당동우체국점,경기도 군포시 군포로499번길 3 1층
서울특별시,구파발역점,서울특별시 은평구  진관2로 15-46 메트로 프라자 1층 110호
경상북도,구미역점,경상북도 구미시 구미중앙로 80-1 1층
경상북도,구미구평롯데점,경상북도 구미시 인동36길 21 1층
경기도,구리인창늘푸른점,경기도 구리시 건원대로34번길 51 삼환신일아파트상가 106호
경기도,구리돌다리점,경기도 구리시 검배로6번길 27 1층
서울특별시,구로코오롱점,서울특별시 구로구 디지털로30길 31 코오롱빌란트2차 109호
서울특별시,구로로제리움점,서울시 구로구 가마산로26길 5 로제리움2차 104호
광주광역시,광주충장로2호점,광주광역시 동구 금남로1가 19-4
광주광역시,광주충장로1호점,광주시 동구 중앙로160번길 15-6 1~2층
광주광역시,광주첨단로데오점,광주시 광산구 첨단중앙로106번길 11 104호
경기도,광주이마트점,경기도 광주시 광주대로 30 광주터미널 이프라자 1층
광주광역시,광주수완대로점,광주 광산구 장신로 135 1층 빽다방
광주광역시,광주상무1호점,광주시 서구 치평로 106 1층
대구광역시,대구도원골든점,대구시 달서구 도원로 24 1층
대구광역시,대구교동시장점,대구광역시 중구 북성로1가 1-11길 (동성로 82)
대구광역시,대구계명대점,대구시 달서구 서당로9길 39 1층
대구광역시,대구감삼역점,대구시 달서구 달구벌대로 1662 1층
경기도,단대오거리역점,경기도 성남시 중원구 산성대로 354 태성빌딩 1층
충청남도,논산시청점,충청남도 논산시 시민로194번길 10 1층
서울특별시,노원역우리은행점,서울시 노원구 노해로 482 덕영빌딩 102
서울특별시,노량진학원점,서울시 동작구 만양로 94-2 1층
경기도,남양주장현점,경기도 남양주시 진접읍 장현로 77 장현프라자 130
경상남도,김해내외동점,경상남도 김해시 내외중앙로 47 풍림위너스프라자 116호
경기도,김포한강CGV점,경기도 김포시 김포한강11로 288-32 골든스퀘어 117호
경기도,김포장기쌍용점,경기도 김포시 김포한강2로23번길 50 더베니스 111호
경기도,김포사우공원점,경기도 김포시 돌문로 50 청운팰리스빌딩 106호
서울특별시,길음역점,서울시 성북구 동소문로 248 삼부상가 110호
경기도,금정역점,경기도 군포시 산본천로 226번길 1 1층
대전광역시,대전관평중점,대전시 유성구 테크노4로 115 1층
대전광역시,대전가오CGV점,대전광역시 동구 가오동607번지 105호
대구광역시,대구혁신1호점,대구시 동구 첨단로8길 10 이노타워 1층
대구광역시,대구칠곡타운점,대구시 북구 학정로 439 칠곡메가타운 108호
대구광역시,대구칠곡점,대구광역시 북구 칠곡중앙대로 638
대구광역시,대구죽전삼정점,대구광역시 달서구 달구벌대로 1533
대구광역시,대구율하광장점,대구시 동구 안심로22길 40 우석타워 107호
대구광역시,대구월성원더풀점,대구시 달서구 조암로 48 1층
대구광역시,대구신매협화점,대구시 수성구 신매로 91 협화상가 113-104
대구광역시,대구성서롯데점,대구시 달서구 성서로 414 메가스타 112호
대구광역시,대구상인역롯데점,대구광역시 달서구 상인동 1506 리젠트프라자 1층
대구광역시,대구보건대점,대구시 북구 칠곡중앙대로69길 26 1층
대구광역시,대구범어역점,대구시 수성구 달구벌대로 2396 1층
대구광역시,대구반월당현대점,대구시 중구 달구벌대로 2081-22 1층
대구광역시,대구반월당지하점,대구시 중구 달구벌대로 지하 2100 메트로센터 지하 C-112호
대구광역시,대구두류점,대구시 달서구 달구벌대로344길 34 1층
대구광역시,대구동성로2호점,대구광역시 중구 동성로 5길 11 1층 (동성로 2가)
서울특별시,대치동학원가점,서울 강남구 대치동 941번지 1층
대전광역시,대전한남대점,대전광역시 대덕구 한남로 27
대전광역시,대전터미널서관점,대전시 동구 동서대로 1689 대번복합터미널 서관 136호
대전광역시,대전탄방세이점,대전시 서구 문정로 86 1층
대전광역시,대전타임월드점,대전시 서구 둔산로31번길 35 1층
대전광역시,대전을지병원점,대전 서구 둔산동 1367
대전광역시,대전은행점,대전광역시 중구 중앙로156번길 24
대전광역시,대전은행2호점,대전시 중구 대종로480번길 56 1~2층
대전광역시,대전유성리베라점,대전광역시 유성구 계룡로 64 102-2호
대전광역시,대전우송대점,대전시 동구 동대전로 169 1층
대전광역시,대전시청역점,대전시 서구 둔산중로 40 리치빌 1층
대전광역시,대전스타게이트점,대전시 서구 대덕대로 325 스타게이트 1층 65호
대전광역시,대전송촌공원점,대전시 대덕구 송촌북로16번길 58 1층
대전광역시,대전법원점,대전 서구 둔산로137번길 27 둔산빌딩 1층
대전광역시,대전배재대점,대전시 서구 배재로 160 1층
대전광역시,대전반석역점,대전광역시 유성구 북유성대로 303
대전광역시,대전롯데점,대전시 서구 도솔로 382 1층
대전광역시,대전둔산향촌점,대전시 서구 둔산로 14 1층
대전광역시,대전둔산중앙점,대전시 서구 대덕대로185번길 22 1층
대전광역시,대전노은CGV점,대전시 유성구 은구비남로33번길 5 경남아너스빌 111호
서울특별시,마포복사꽃공원점,서울 마포구 마포대로4길 16
서울특별시,둔촌동역점,서울시 강동구 양재대로 1339 삼오빌딩 102호
강원도,동해천곡점,강원도 동해시 한섬로 111-7 현진빌딩 106호
경기도,동탄은행사거리점,경기도 화성시 동탄지성로 121 1층
경기도,동탄석우점,경기도 화성시 삼성1로 160 디지털스테이션 1층
경기도,동탄북광장점,경기도 화성시 반송동 88-12 리더스프라자 106호
경기도,동탄남광장점,경기 화성시 메타폴리스로 54 117호
서울특별시,동작남성점,서울특별시 동작구 사당로17길 3
서울특별시,동여의도점,서울시 영등포구 국제금융로 86 롯데캐슬아이비 상가 1층 124호
부산광역시,부산동아대승학점,부산광역시 사하구 하단2동 816-3
대구광역시,동성로1호점,대구 중구 동성로2가 67-2번지 1층
서울특별시,둔촌동역점,서울시 강동구 양재대로 1339 삼오빌딩 102호
강원도,동해천곡점,강원도 동해시 한섬로 111-7 현진빌딩 106호
경기도,동탄은행사거리점,경기도 화성시 동탄지성로 121 1층
경기도,동탄석우점,경기도 화성시 삼성1로 160 디지털스테이션 1층
경기도,동탄북광장점,경기도 화성시 반송동 88-12 리더스프라자 106호
경기도,동탄남광장점,경기 화성시 메타폴리스로 54 117호
서울특별시,동작남성점,서울특별시 동작구 사당로17길 3
서울특별시,동여의도점,서울시 영등포구 국제금융로 86 롯데캐슬아이비 상가 1층 124호
부산광역시,부산동아대승학점,부산광역시 사하구 하단2동 816-3
대구광역시,동성로1호점,대구 중구 동성로2가 67-2번지 1층
경기도,미금역농협점,경기도 성남시 분당구 돌마로90번길 4 엘레강스프라자 1동 104호
경기도,문산시장점,경기도 파주시 문산읍 문산로 35-3 1~2층
전라남도,목포장미의거리점,전라남도 목포시 비파로51번길 31 1층(상동)
서울특별시,목동파리공원점,서울 양천구 목동서로 65 (목동가든스위트)
서울특별시,목동역점,서울시 양천구 오목로 231번지 1층
경기도,모란역점,경기도 성남시 중원구 성남동 4167
경기도,명학역점,경기도 안양시 만안구 안양로 110 1층
서울특별시,명일역점,서울시 강동구 구천면로 418 1층
서울특별시,명동중앙우체국점,서울시 중구 남대문로 58-1 1층
인천광역시,부평청천중점,인천시 부평구 부평구 세월천로 35
인천광역시,부평테마의거리점,인천광역시 부평구 경원대로 1395 부평일번가빌딩 110호
인천광역시,부평로데오점,인천광역시 부평구 부평대로20번길 18-1
경기도,부천중동현대점,경기도 부천시 석천로169번길 34 파크리움 103호
경기도,부천원종중앙점,경기도 부천시 오정구 소사로 747 1층
경기도,부천역CGV점,경기도 부천시 원미구 부일로460번길 5
경기도,부천심곡대성점,경기도 부천시 부천로 79
경기도,부천신중동점,경기도 부천시 중동로 254번길 64 신일아르디세 104호
경기도,부천상지초교점,경기도 부천시 원미구 장말로199번길 6-4 1층
부산광역시,부산화명코오롱점,부산시 북구 금곡대로285번길 19 1층
부산광역시,부산정관동오점,부산광역시 기장군 정관면 정관읍 정관7로 17-3 동오A타워 105호
부산광역시,부산장산역점,부산시 해운대구 해운대로 814 1층
부산광역시,부산서면롯데점,부산시 진구 서면로 63-1 1층
부산광역시,부산서면교육센터점,부산시 진구 중앙대로680번가길 9 1층
부산광역시,부산덕천역점,부산시 북구 덕천1길 6 1층
충청남도,서산호수공원점,충청남도 서산시 호수공원10로 7 101호 (예천동 배터라이프)
대전광역시,서대전홈플러스점,대전시 중구 계백로 1686번길 16
경기도,상현역광교점,경기도 용인시 수지구 광교중앙로 310 신명프라자 105호
서울특별시,상암KGIT점,서울특별시 마포구 월드컵북로 402 KGIT센터 105
경기도,상동역푸른마을점,경기도 부천시 원미구 상동로 841층
경기도,상동역북부점,경기 부천시 길주로 105
강원도,삼척대학로점,강원도 삼척시 대학로 23 1층
경기도,삼성전자정문점,경기도 수원시 영통구 삼성로 172-4
경기도,산본중앙점,경기도 군포시 산본로343번길 23 1층
경기도,산본역점,경기도 군포시 산본로323번길 16-5 1층
서울특별시,불광역점,서울 은평구 통일로 738-1
경기도,분당정자카페점,경기도 성남시 분당구 정자일로 230 파라곤3단지상가 105호
경기도,분당야탑역NC점,경기도 성남시 분당구 야탑로75번길 15 세화2001빌딩 104-1호
경기도,분당서현대명점,경기도 성남시 분당구 황새울로360번길 12 1층
경기도,분당서현교보점,경기도 성남시 분당구 분당로 53번길9106호
경기도,송내역로데오점,경기도 부천시 상일로 92 삼회월드프라자 102
경기도,송내역남부점,경기도 부천시 소사구 송내대로 33 105호
강원도,속초중앙로점,강원도 속초시 중앙로 123-1번지 1층
인천광역시,소래포구한화점,인천시 남동구 소래역남로 12 거목프라자 1층
부산광역시,센텀SH밸리점,부산시 해운대구 센텀동로 35 1층
세종특별자치시,세종도담센트럴점,세종시 한누리대로 583 도담센트럴프라자 105호
서울특별시,성신여대입구역점,서울특별시 성북구 동소문로20나길 3 1층
서울특별시,성수역롯데캐슬점,서울시 성동구 성수이로 113 1층
경기도,성남수진점,경기도 성남시 수정구 수정로 106 113호
경기도,성남가천대역점,경기도 성남시 수정구 성남대로 1330 일성오피스텔 105호
서울특별시,선릉중앙점,서울시 강남구 선릉로86길 8 1층
서울특별시,선릉역1호점,서울특별시 강남구 테헤란로51길 10 정다운빌딩 102호
서울특별시,서초우성점,서울시 서초구 사임당로 181 대일빌딩 101
서울특별시,서초역점,서울시 서초구 서초대로 240 동일하이빌 110호
서울특별시,서울대메트로빌점,서울특별시 관악구 남부순환로 1811 (봉천동 신원메트로빌) 1층
서울특별시,서울교대점,서울특별시 서초구 서초중앙로22길 25 서초리시온 109호
서울특별시,서울과기대점,서울시 노원구 공릉로 217 1층
전라남도,순천연향점,전라남도 순천시 연향상가8길 23 1층
전라남도,순천신대1호점,전라남도 순천시 해룡면 신대2길 3
경기도,수원천천롯데점,경기도 수원시 장안구 만석로19번길 25-3 강민크리닉 106
경기도,수원정자백설점,경기도 수원시 장안구 정자천로173번길 17 투대일타운 102
경기도,수원장안cgv점,경기도 수원시 장안구 경수대로940 일호골든타워 108
경기도,수원인계중앙점,경기도 수원시 인계로166번길 48-21
경기도,수원영통중앙점,경기도 수원시 청명남로 31 키라레스토아 1층 105-1호
경기도,수원역점,경기도 수원시 팔달구 향교로 9-1 1층
경기도,수원성균관대역점,경기도 수원시 장안구 서부로 2129-1 1층
경기도,수원망포역점,경기도 수원시 영통구 덕영대로 1535 현대프라자 112호
경기도,수원금곡칠보점,경기도 수원시 권선구 금곡로 100(금곡동 1082)
서울특별시,수서역점,서울시 강남구 밤고개로1길 10 수서현대벤처빌 109호
경기도,수내역초림점,경기도 성남시 분당구 백현로101번길 17 초림프라자 1층
서울특별시,송파역점,서울특별시 송파구 송파대로 366 1층
인천광역시,송도학원가점,인천광역시 연수구 신송로 161(송도 더 하이츠 106호)
인천광역시,송도월드마크점,인천광역시 연수구 컨벤시아대로 116 푸르지오월드마크 7단지 103호 (송도동 푸르지오월드마크)
인천광역시,송도글로벌1호점,인천시 연수구 송도문화로 28번길 28 상가 204동 1층 130호
경기도,송내역법조타운점,경기도 부천시 원미구 부일로221번길 46 1층
경기도,안산선부산호점,경기도 안산시 단원구 선부광장1로 66 용현빌딩 104
경기도,안산상록수역점,경기도 안산시 상록구 본오동 874-3 상림프라자 1층 103호
경기도,안산본오주공점,경기도 안산시 상록구 샘골로 1891층
경기도,안산고잔월드점,경기도 안산시 단원구 광덕대로 174 월드타운 1층
경기도,안산고잔롯데점,경기도 안산시 단원구 광덕대로 145 강희그랜드오피스텔 106호
경상북도,안동옥동센터점,경상북도 안동시 광명로 171-1 1층
경상북도,안동문화의거리점,경상북도 안동시 서동문로 184-1 1층
서울특별시,아차산점,서울시 광진구 천호대로129길 17 1층
충청남도,아산터미널점,충청남도 아산시 번영로 217 1층
충청남도,아산신용화점,충청남도 아산시 용화고길 55번길 21
충청남도,아산배방점,충청남도 아산시 배방읍 모산로 112
서울특별시,신촌역점,서울시 서대문구 연세로2길 6 1층
경기도,신중동역점,경기도 부천시 길주로 307 로얄프라자 107
서울특별시,신림역1호점,서울 관악구 신림동 1639-8 1층
경기도,시흥정왕옥구점,경기도 시흥시 정왕3동 1861-6
경기도,시흥정왕로데오점,경기도 시흥시 정왕동 1738-1 로즈프라자 1층
전라남도,순천중앙점,전라남도 순천시 중앙7길 2 1층
서울특별시,여의도시범상가점,서울특별시 영등포구 63로 45 시범상가 7동 13호
전라남도,여수여서점,전라남도 여수시 여서1로 76 1층 (여서동 226-2)
서울특별시,양재역점,서울시 강남구 남부순환로 2615 극동스타클래스 104호
서울특별시,압구정역점,강남구 신사동 압구정로 156
서울특별시,압구정로데오점,서울특별시 강남구 선릉로161길 25 1층
경기도,안양평촌학원가점,경기 안양시 동안구 평촌대로 130 신세기프라자 109호
경기도,안양역점,경기도 안양시 만안구 만안로 224 1층
경기도,안양비산점,안양시 동안구 비산동 관악대로 177
경기도,안양남부시장점,경기도 안양시 만안구 안양로 259 1층
경기도,안양관양타워점,경기도 안양시 동안구 관악대로287번길 33 1층
경기도,안양1번가점,경기도 안양시 만안구 장내로139번길 35 1층
서울특별시,안암역점,서울시 성북구 인촌로 99-7 1층
경기도,안성공도골드점,경기도 안성시 공도읍 공도로 132 골드일번가 113호
경기도,안산한대앞역점,경기도 안산시 상록구 광덕1로 369
경기도,안산초지풍림점,경기도 안산시 광덕1로 64 현대프라자 103호
경기도,안산중앙역점,경기도 안산시 단원구 중앙대로 907 안산종합상가 1동1117호
경기도,안산중앙역남부점,경기도 안산시 단원구 광덕4로 234 115호
경기도,안산원곡보성점,경기도 안산시 단원구 원초로 30 보성프라자 108-1호
경기도,수지구청점,경기도 용인시 수지구 풍덕천로 144-1 102호
경기도,용인처인중앙점,경기도 용인시 처인구 금령로 90번길 3-4 1층 (김량장동)
경기도,용인기흥구청점,경기도 용인시 관곡로64번길 18 모닝프라자 108
경기도,용인강남대점,경기도 용인시 기흥구 강남로 3 강남앤플러스 124호
서울특별시,용산문배점,서울시 용산구 백범로 90길 74
서울특별시,용산국방부점,서울특별시 용산구 이태원로 4길 14
서울특별시,외대역점,서울시 동대문구 휘경로 17
서울특별시,왕십리역점,서울시 성동구 왕십리로 320-1 한일빌딩 103
충청북도,오창호수공원점,충청북도 청주시 청원구 오창읍 중심상업1로 50 1층
경기도,오산역점,경기 오산시 대원로 14 명동빌딩
경기도,오산시청점,경기도 오산시 오산동 운암로 35  1층 104호
서울특별시,오금역점,서울시 송파구 오금로 306 가락스타클래스 111호
경상북도,영주하망동점,경상북도 영주시 영주로 231(하망동 345-30)
서울특별시,영등포신세계점,서울시 영등포구 영중로 5
서울특별시,연신내역점,서울시 은평구 연서로29길 6 1층
서울특별시,역삼테헤란로점,서울시 강남구 테헤란로10길 25 1층
서울특별시,역삼역GS점,서울시 강남구 봉은사로30길 73 1층
서울특별시,은평초교점,서울시 은평구 은평로 235 1층
서울특별시,월곡역점,서울시 성북구 화랑로 91 1층
서울특별시,원효용문시장점,서울특별시 용산구 새창로 132
강원도,원주중앙1호점,강원도 원주시 무실로12번길 31 1층
강원도,원주장미공원점,강원도 원주시 장미공원길 32 G2타워 101
강원도,원주단구GS점,강원도 원주시 남원로534번길 20 1층
전라북도,원광대점,전라북도 익산시 무왕로4길 4 1층
울산광역시,울산일산점,울산시 동구 일산진11길 23 1층
울산광역시,울산성남점,울산시 중구 젊음의거리 49 1층
울산광역시,울산삼산현대점,울산광역시 남구 돋질로 302번길 17
울산광역시,울산대학교점,울산시 남구 대학로 84 1층
울산광역시,울산공업탑점,울산시 남구 두왕로 324 1층
서울특별시,우장산역점,서울시 강서구 강서로 245 1층
경기도,용인죽전누리점,경기도 용인시 기흥구 죽전로 20 108호(보정동 누리애뜰상가)
인천광역시,인천굴포천역점,인천 부평구 길주로647번길 20 삼성프라자 101호
인천광역시,인천구월아시아점,인천광역시 남동구 인하로 607 모아프라자 106호
인천광역시,인천구월NC점,인천광역시 남동구 인하로 497-9 1층 101호(구월동 신현프라자)
인천광역시,인천구월CGV점,인천광역시 남동구 예술로 198 CGV 홈플러스 1층
인천광역시,인천간석올리브점,인천시 남동구 남동대로 875 1층
인천광역시,인천간석벽산점,인천시 남동구 호구포로 921 청산빌딩 101호
인천광역시,인천가좌한신점,인천시 서구 장고개로337번길 16 한신휴플러스상가 401-117
경상남도,인제대점,경상남도 김해시 인제로 187 1층
경기도,인덕원역우정점,경기도 안양시 동안구 관악대로 480 우정빌딩 104
전라북도,익산영등제일점,전라북도 익산시 고봉로30길 4 1층
경기도,이천로데오점,경기도 이천시 어재연로37번길 27 1층
경기도,의정부센트럴점,경기도 의정부시 시민로 80 센트럴타워 A-110호
경기도,의정부로데오점,경기도 의정부시 호국로1298번길 77 1층
경기도,의정민락위드점,경기도 의정부시 오목로205번길 22
경기도,의왕계원예대점,경기도 의왕시 계원대학로 40 1층
서울특별시,응암역이마트점,서울시 은평구 은평로 101 1층
서울특별시,을지로입구역점,서울시 중구 남대문로9길 10 1층
서울특별시,잠실신천점,서울시 송파구 백제고분로7길 45 1층
경기도,일산후곡9단지점,경기도 고양시 일산서구 일산로 559 성일빌딩1층
경기도,일산주엽역점,경기도 고양시 일산서구 강성로 121 일산삼회프라자 113
경기도,일산라페스타점,경기도 고양시 일산동구 무궁화로 31-2 풍성프라자 108
경기도,일산동구청점,경기도 고양시 일산동구 정발산로 38 이스턴시티 122호
인천광역시,인하대점,인천광역시 인하로77번길 29
인천광역시,인천청라진영점,인천시 서구 청라라임로 71 진영메디피아 1층
인천광역시,인천차이나타운점,인천시 중구 차이나타운로 24-2 1층
인천광역시,인천연수점,인천광역시 연수구 먼우금로188번길 12
인천광역시,인천신포시장점,인천광역시 중구 신포동 64-3
인천광역시,인천신기시장점,인천시 남구 인하로 259 1층
인천광역시,인천송도점,인천광역시 연수구 컨벤시아대로 81 드림시티 1층
인천광역시,인천서창e편한점,인천시 남동구 서창남로 50 1층
인천광역시,인천모래내시장점,인천광역시 남동구 구월로 268 1층 103호
인천광역시,인천만수1호점,인천광역시 남동구 만수동 72-30(만수로 59 1층)
인천광역시,인천라피에스타점,인천시 남동구 논고개로 61 라피에스타 168호
인천광역시,인천동암역북부점,인천광역시 부평구 열우물로 39 1층
인천광역시,인천논현점,인천광역시 남동구 논고개로 93 1층 109호(논현동 보미리즌텔)
인천광역시,인천논현역2호점,인천시 남동구 논고개로123번길 17 아이플렉스 134-1호
인천광역시,인천남동초교점,인천시 남동구 장승남로 41 101호
광주광역시,조선대후문점,광주광역시 동구 필문대로273번길 8 1층
충청북도,제천중앙로점,충청북도 제천시 의림대로14길 2 1층
제주도,제주중앙여고점,제주특별자치도 제주시 남광로2길 43-13
제주도,제주성산일출봉점,제주도 서귀포시 성산읍 일출로 280-4 1층
제주도,제주서귀포시청점,제주특별자치도 서귀포시 중앙로 109. 1층
제주도,제주삼화부영점,제주도 제주시 화삼북로 135 1층
제주도,제주대학로점,제주도 제주시 광양8길 12-1 1층
제주도,제주노형뜨란채점,제주도 제주시 노형동 수덕로 35
경기도,정왕역점,경기도 시흥시 마유로 418번길 10 104호
서울특별시,정릉시장점,서울특별시 성북구 보국문로 50 1층
전라북도,전주혁신1호점,전라북도 전주시 덕진구 기지로 77 302동 1층 B-129호(장동 대방디엠시티판매시설)
전라북도,전주서신롯데점,전라북도 전주시 완산구 새터로 122-23 1층
전라북도,전주객사1호점,전라북도 전주시 완산구 전주객사5길 44-6 1층
전라북도,전북도청타운점,전라북도 전주시 완산구 홍산중앙로 33 O&J빌딩 102
전라북도,전북대1호점,전라북도 전주시 덕진구 권삼득로 301 1층
광주광역시,전남대후문점,광주시 북구 우치로90번길 16 1층
서울특별시,장한평역점,서울시 동대문구 천호대로85길 7 1층
서울특별시,잠실장미상가점,서울시 송파구 올림픽로35길 104 잠미종합상가 A상가 110호
서울특별시,잠실역지하도점,서울시 송파구 올림픽로 265 잠실역지하쇼핑센터 B-12호
충청남도,천안쌍용월봉점,충청남도 천안시 서북구 월봉로 84 월봉메디컬빌딩 105호
충청남도,천안신부점,충남 천안시 동남구 먹거리 11길 40
충청남도,천안두정중앙점,충청남도 천안시 서북구 두정로 166 1층
충청남도,천안구성점,충청남도 천안시 동남구 충절로 292 1층
경상남도,창원합성1호점,경상남도 창원시 마산회원구 합성동 265-13(합성남7길6 백양빌딩1층)
경상남도,창원시티세븐점,경상남도 창원시 의창구 원이대로 320 씨티세븐 상가 1층 G-130호
경상남도,창원상남시장점,경상남도 창원시 성산구 마디미로 39 1층
경상남도,창원삼계사거리점,경상남도 창원시 마산회원구 내서읍 경남대로 913 리오빌딩
경상남도,창원메트로시티점,경상남도 창원시 마산회원구 삼호로 80 메트로시티상가 B동 1층
경상남도,진주로데오점,경상남도 진주시 촉석로186번길 6 1층
경상남도,진주경상대1호점,경상남도 진주시 진주대로 516번길 6-1 1층/2층(103호/ 201호)
서울특별시,중랑역동부시장점,서울시 중랑구 망우로32길 14 1층
서울특별시,중계은행사거리점,서울시 노원구 한글비석로 235 1층
인천광역시,주안역점,인천 미추홀구 주안로 100 1층
서울특별시,종암사거리점,서울시 성북구 종암로 132 우림카이저팰리스 상가 111호
서울특별시,종로숭인1호점,서울시 종로구 종로 387 1층
서울특별시,종로관철점,서울시 종로구 종로10길 211층
경기도,평택이충점,경기도 평택시 이충로35번길 22 뜨란프라자 102호
경기도,평택소사벌1호점,경기도 평택시 평남로 929 1층 107호(비전동우리타워)
경기도,평택로데오점,경기도 평택시 평택2로 10번길 34 (평택동)
경기도,평촌역금강점,경기도 안양시 동안구 시민대로 311 금강스마트빌딩 1층
경기도,평촌CGV점,경기도 안양시 동안구 관평로170번길 33 1층
경기도,평내호평역점,경기도 남양주시 늘을2로 32 호평프라자 113호
경기도,판교유스페이스점,경기도 성남시 분당구 대왕판교로 660 유스페이스 1층 134호
경기도,파주금릉역점,경기도 파주시 금빛로 24 1층 우평프라자 105호
경상남도,통영시립도서관점,경상남도 통영시 무전3길 14
제주도,탐라도서관점,제주도 제주시  노형6길 27 1층
충청북도,충북대중문점,충청북도 청주시 서원구 내수동로 101 1~2층
대전광역시,충남대후문점,대전시 유성구 궁동로18번길 37
강원도,춘천석사CGV점,강원도 춘천시 지석로 85 강남프라자 101호
강원도,춘천명동CGV점,강원도 춘천시 중앙로67번길 18 브란운5번가 1105호
충청북도,청주중앙공원점,충청북도 청주시 상당구 상당로59번길 13 1층
서울특별시,천호역롯데점,서울시 강동구 천호옛길 94 1층
서울특별시,천호역로데오점,서울시 강동구 올림픽로70길 57 1층
경기도,화정역점,경기도 고양시 덕양구 화신로272번길 58 1층 107호
경기도,화성삼성점,경기도 화성시 효행로 1289 일동 1층 일부호(반월동)
경기도,화성병점점,경기도 화성시 효행로 1028 섬성프라자 1층
서울특별시,홍제삼거리점,서울시 서대문구 통일로 426 1층
충청남도,홍성로데오점,충청남도 홍성군 홍성읍 아문길29번길 56 (오관리) 1층
서울특별시,홍대입구점,서울특별시 마포구 와우산로23길 44 1층
서울특별시,홍대극동방송국점,서울시 마포구 와우산로13길 2 1층
부산광역시,해운대역리베라점,부산광역시 해운대구 구남로29번길 32
서울특별시,한티역점,서울시 강남구 도곡로 405 1층
서울특별시,한양대점,서울시 성동구 마조로 21 1층
경상북도,포항죽도시장점,경상북도 포항시 중앙로 256-3
경기도,포천송우중앙점,경기 포천시 소흘읍 송우로 80 황금프라자  1층
경기도,시흥거모점,경기도 시흥시 군자로 517-1
